,,Label,Tweet
7.85993E+17,????,negative,RT @a_m_k000: ??? ??? ?????? ?????? ???? ?? ???? ????? ?? ?????? ?? ??????? ??? ???? https://t.co/EHujPYh4u6
7.85993E+17,????,negative,RT @hadihx: ????? ??????? ?????? (990) ??????? ?? ?? ?? ?????? ????? ????? #???? ????? ????? ?????? ?????? ??????. ???? ?????? https://t.…
7.85993E+17,????,negative,???? 5?????? ?? ??????? ???? ?????? ???? ???? ???? ??? ???????  #?????_???????  https://t.co/t2JeMJYdyK (
7.85993E+17,????,negative,RT @zaidbenjamin: ??????? ???? ????? ?????? ??? ??????: ???? ???????? ??????? ????. ???? ???? ??????? ?????? ?? ???? ?? ?????? ????? ?? ???…
7.85993E+17,????,negative,"???? ???? ??? ??? ????? ????????  ??? ???? ???????""  ????? #???????   https://t.co/H88xR2Urfm :"""
7.85249E+17,?????? ?????,negative,#?????? ?????? ????? ???? ?????? ??? ???? ??????? ???? ???? ??????:  ??? ?? ???? ?????? ??????? ????????? ??... https://t.co/hfGB5G9ciA
7.8525E+17,?????? ?????,negative,??? ?????? ????? ?? ?????? ??? ???
7.8525E+17,?????? ?????,negative,RT @Dr_Magid1987: ??? ?????? ???????? ?????? ?????? ????? ??????? ????? ???? ?????? ?????? ?????? (?????? ?????).. https://t.co/66xtWne5X9
7.85251E+17,?????? ?????,negative,"??????: ????? ????? ???????? ????? ?????????: ???? ?????? ???????? ????? ?????? ????? ??? ?????? ?????? ?????... https://t.co/a5JImbpKxl"
7.85251E+17,?????? ?????,negative,?????? ?????????? ????? ?????? ??????? ????? ???? ???? ?????? ?????https://t.co/yuXbkE461Y
7.85252E+17,?????? ?????,positive,RT @akhbar: ?????? ?????? ???????? ??????? ????????? ???? ?? ?????? #????? ?? ????? ?? ???? ???????#?????_????
7.85252E+17,?????? ?????,negative,???? ????? ?? ???? ????? ?????? ????? ? ???? ???????? - ????? ???????
7.85252E+17,?????? ?????,negative,RT @Ali_aloun1122: ?????? ???????? ????? ?? ??????? ?????? ?????? ?????? ????? :??? ??? ????? ???? ?????.. ????? ?? ???? ???? ????htt…
7.85253E+17,?????? ?????,negative,??? ????? ??????? ???? ???? ??.. ?????? ????? ???? ??? ?? ????? ?? ???? ?????????? https://t.co/CMEo7vbNx5 https://t.co/ufJ7jlRfDH
7.85253E+17,?????? ?????,negative,????? ?? ???? ?????? ?????? ?????: ??? ?????? ???? https://t.co/JAicUONtyh
7.85253E+17,?????? ?????,negative,RT @AljamalSalma: ??? ???? ??? ????? ???? ????? #????? ???????? ????? ?????? ?? ????? ?????????? ?? ??? ????? ?????? ???? ????? ?? ??????.…
7.85255E+17,?????? ?????,negative,?????? ???? ?????? ??????? ?????? ????? ??????? ??????? ??? ????????? ??????? ???????? ?????? ?????.
7.85255E+17,?????? ?????,negative,???? ????????? ? ?????? ... ??? ?? ???? ?????? ????? ! https://t.co/NGQp3m7bCr
7.85257E+17,?????? ?????,negative,RT @cannewskw: #????? | ?????? ???? ?? #?????? ?? ?????? #????? https://t.co/KgVdUmHg9E
7.85259E+17,?????? ?????,negative,????? ?? ??? ??? ??????? ??????? ?? ???? ???????: ??? ?????? ???????? ??? ????? ?????? ?????? ????? ????? ???... https://t.co/bPOGi8Oy3K
7.8526E+17,?????? ?????,negative,???? ???????? ??? ????? ????? ..??????????? ??????? ???: ??? ?????? ???????? ??? ????? ?????? ?????? ????? ??... https://t.co/Luw0xb6VZ0
7.85263E+17,?????? ?????,negative,???? ????? ?????????? ?????? ?????? ?? ??? ?????? ?????? ?????https://t.co/D59UPdVYCu https://t.co/3ggVZYQjtH
7.85266E+17,?????? ?????,negative,?????? ????? ?????????? ?????? ???????????? 4 ???? ???? ????? ????? ??? ??????? ??????? ???????? ????? ?????? ??????? ???? ????????????????
7.85266E+17,?????? ?????,negative,"RT @JKhashoggi: ????? ???????? ????? ??????? ?? ?????? ????? ??? ?????? ??????? ? ????? ????? ? ???? ???????? ??????? ??? ?????? !"
7.85267E+17,?????? ?????,negative,"????????  ??? ?????? ????? ??????? ??????? ? ??? ??????? ???? ????? ????"
7.85268E+17,?????? ?????,negative,?????? ????? ?? ???? ????? ?????? ???????? ???? ?? ??????? ????????
7.85268E+17,?????? ?????,negative,?? ?????? ????? ?? ????? ???? ???? ?? ?? ??????? ?????? ?? ??? ???? ????? ?? ??????... ??? ???? ?? ???? ????? ??? ???...
7.85605E+17,?????? ?????,negative,RT @SasaPostMedia: ????? ???? ?????? ????? ??? ?????? ?????? ??????? #????_???? https://t.co/8te28Emb33
7.85605E+17,?????? ?????,negative,?????? ????? ?? ???? ?????? ??? ???? ????? ???? ??????? ???? ???
7.85607E+17,?????? ?????,positive,RT @Abdalhmedalfdel: ??? ?????? ????? ????? ?? ???????? ?????? ??????? ?????? ?????? ????? B757 https://t.co/Z7ykwCiYPZ
7.85607E+17,?????? ?????,negative,RT @nagwacnbc: ???? ???? ??? ??? ?? ????? ?????? ????? ????????? ??????? ????????? ??? ???? ???????? ??? ???????????: ?? ????? ?????? ????…
7.85609E+17,?????? ?????,negative,"RT @TMZinArabic: ?????? ???????: ?? ????? ?? ??? ????? ?????? ????? ??? ??????? ?? ??????? ?? ?????.""?????: ""???? ??? ?????? ?? ?????."" h…"""
7.85613E+17,?????? ?????,negative,"???? ?????? ?? ???? ??????? ??????? ?? ??? ???? ? ?????? ?????? ??? ????? ???????????? ?? ???? ??????? ?? ????? ?????????????? = ???? ??"
7.85613E+17,?????? ?????,negative,RT @hadeelOueiss: ?????? ??? ?????? ?????? ????? ??????? ?????.. ?????? ????? ????? ???? ?? ????? ????? ??? ???? ????? ???????? ?? ???? ??…
7.85619E+17,?????? ?????,negative,??? ????...???? ??????? ????? CNN... ?????? ??????? ????? ??? ?????? ????? ??... https://t.co/432aDqjxaO by #cnnarabic via @c0nvey
7.85619E+17,?????? ?????,negative,#??????_???_?????????? ??????? ???????? ????? ??
7.8562E+17,?????? ?????,negative,"@Mnish_4 ???? ??? ???? ???? ?? ????? ???????? ?????? ?? ??????? ????? ??? ?????? ????? ???? ??????? ??? ????? ????? ??? ???? ???? ??? ??????"
7.85621E+17,?????? ?????,negative,"RT @PhilosopherSaud: - ?????? ?????? ?? ???? ? ????? ?????? ?????? ?????"" ????? ?????? ???????? ? ????? ??? ??????? ??? !! https://t.co/…"""
7.85625E+17,?????? ?????,negative,RT @mzmzvideo: ??? #??????_????? ???? ?? ??? ???? ???? ???????? ???????? ??????? ???? ??????? #??????_??????? ????? ??? ??? ?????? ???? ???…
7.85625E+17,?????? ?????,negative,?????? ????? ???? ? ????? ???? ?? ???? ??? ??? ???? ??????
7.85626E+17,?????? ?????,negative,"?????? ???????? ????? ?? ????.. ??? #??????_????? ?????? ?????? ??  https://t.co/B4R6Oqiypv"
7.85628E+17,?????? ?????,positive,RT @Eyaaaad: ????? ?? ????? ????? ?????? ????? ??????? ???? ?????? ??? 70 ??? ???? ?????? ?? ????? ?????? ?? ????? ?? ?????????? https://t.…
7.85628E+17,?????? ?????,negative,RT @hadeelOueiss: ?? ?? ???? ?????? ????? ?? ????? ????. https://t.co/imWf8EskZI
7.8563E+17,?????? ?????,negative,RT @newshunter1: #????? | ?????? #??????_??????? ? ?????? #????? ??????? ???????? ???? ????????? ???? ??????? ????????#?????? https://t.c…
7.85944E+17,?????? ?????,negative,??????? ???????? ??????? ????????? ?? ???? ????? ?????? ( ?????? ?????)https://t.co/xPLYMLli8H
7.85945E+17,?????? ?????,negative,"RT @hadeelOueiss: ??? ??? ?????? ???????? ?? ????? "" ??? ?????? ?? ???? ????? ?? ?????? ?????? ???????? ??????? ????????? ?????? ?????."""
7.85945E+17,?????? ?????,negative,?? ?? ??? “????? ???????” ???? ???? ?????? ?????? ????? ?https://t.co/gLeMUqOoSu
7.85948E+17,?????? ?????,negative,???? ?? #??????_????? ???? ?????? ????? ?? ???????????? ?????? ???????? ??? ????????? ???? ??? ?? ????? ?????????? ???????? ?????????
7.85952E+17,?????? ?????,negative,RT @LauriceC: #?????????? ??????? ????? ??? ?????? ????? ? 9???????? ??????? ???? ? ??? ????? ?????? ? NBC??? ??? ????? https://t.co/ljh…
7.85952E+17,?????? ?????,positive,?????? ????? ????? ??????? ????? ????? ???? ??????? ????? ?? ?????? ????? ?????? ?? ?????? ?????????? ?????... https://t.co/bajYGW2dXX
7.85954E+17,?????? ?????,negative,RT @q8: ?????? «?????»?????? «???? ?????» ????? «?????? ?????».. ????? ????? «?????????»! #??????_?????#debate https://t.co/qfZWcUTCMp
7.85956E+17,?????? ?????,negative,"RT @LGArabic: ????? ???? ???? ???? ??? ???? ???????? ?????? ?????"" ?????? ??????? ??????? ??. https://t.co/5XNAtntWne"""
7.85956E+17,?????? ?????,negative,RT @alialgofaily: ???? ????? ?? ???? !#??????_????? https://t.co/unP0gQucQT
7.85957E+17,?????? ?????,positive,????? ??? ????? ??? ??? ??? ???? ?? ????? ????? ??? ?????? ????? hc6
7.85965E+17,?????? ?????,negative,????? ?????? ????? ???????? ?????? ????? ??????? ????? ???? ????????????? ???????? ?????? ???? ??????????? ????????? ?? ?????? ??? ??????
7.85979E+17,?????? ?????,negative,RT @kuwaity_freedom: ?????? ???????? ??????? ????? ?? ???? ??? ???? ??????? ???? ??????????? ?????? ????? ?????? ????? ??? ??? ?????? ?…
7.85984E+17,?????? ?????,negative,?????? ????? ????? ? ??? ??? ?????? ??? ?? ?? ?????????? ???? ????? !#??????#??????_????? https://t.co/8SSxSEZshC
7.85987E+17,?????? ?????,negative,RT @TMZinArabic: ????? ?? ???? ????? ?????? ????? ?? ??? ?? ?????! https://t.co/d6utqDeHdZ
7.85989E+17,?????? ?????,negative,??? ?? ????? ???? ??????? ?? ????? ????? ?????.. ???? ????.. ?? ???? ?????? ? ???? ?? ?????? ?????.. ?? ?????.. ?????? ?????? ???? ??..
7.8599E+17,?????? ?????,negative,????? | ???? ???? ??? ??? ?????? ????? ???? ??????? ???????????? ??? ?????? .. ???? ??? ?????https://t.co/pgDEQwdFaw
7.85268E+17,?????,positive,"RT @Arakan_news: ??????? 100 ??? ????? ???? ?????? ??? ????? ??? ????? ?????? 1438???????? ???? ????? ?????? ???? ??????@Arakan_news?…"""
7.85268E+17,?????,positive,@baselalg ?? ??? ???? ???? ??? ? ????? ??
7.85268E+17,?????,positive,RT @nnnrt1: #??????_??????_????_????? ???? ??? ????? ??????? ?????? ???????? ???????? ???????? ??? ????? ??? ???? ??? ???? ???? ???? ?? ???…
7.85268E+17,?????,positive,RT @Oh_LonY: #??????_???? ?????? ???? ????? ??? ???? ??????? ???????? (???? ?????? ??? ??? ????? ??? ???? ?????? ) ???????? ?????? ???? ??…
7.85268E+17,?????,positive,RT @mesfer_ghamdi: ????? ???? ?????? ?????? ???? ???? ?????? ???????? ??? ????? ??? ???? ???? ???? ?????? ??? ??????? ????? ?????? ??? http…
7.85269E+17,?????,positive,RT @mohogny62: ????? ??????? ?? ??????? ??? ????? ?????? :????? ?????? ????  ?????????? ?????? ?? ??????????? ????? ?? ?? ???????????…
7.85269E+17,?????,positive,"RT @ssa_at: ??? ????? ?? ????? ?????? ??????? ?? ?????? ??? ??????: ????? ?? ??? ?? ???? ???? ???????? ????? ???? ???? ??? ??? ???? ?? ????…"
7.85629E+17,?????,positive,???? ????? ????? ????? 2016http://www.mwso3h.com/569157
7.85629E+17,?????,positive,"RT @nja7_sunnh: ????????????? ???? ??? ????? ??? ???? ??????????? ??? #?????? ????????? ???? ??? ?????""??? ?????????:?? ???? ???? ??????…"""
7.8563E+17,?????,positive,RT @waqf_9_: ?? ???? ??? ????? ???????? ???????? ??????? ??? https://t.co/CocJ7rg7qM #????_?????_????_???????_?????_???_????
7.8563E+17,?????,positive,RT @LibanCulture: ?????? ??? ????? ?????? ??? ????? ?? ????? ????@Saad_Ramadan https://t.co/N2SGUsAJTC https://t.co/kFsDij28fx
7.8563E+17,?????,positive,RT @AdelBinHamid: ??? ???? ???? ??? ???? ???? ????: ????? ???? ????? ?? ????? ?? ????? ??????? ?? ?????    - ???? ??????? ? #?
7.8563E+17,?????,positive,RT @N_kaka11: ????? ?????? ?????? ?????????? ???????? ???? ????? ?????? ????? ??????? ?????? ???? ????? ??? ?? ?????? .•
7.8563E+17,?????,positive,RT @naif_ali888: ??? ?????? ?? ??? ???? ??????? ???? ?? ?? ???? ???? ???? ?? ????? ?? ????????? ?? ????? ?? ??? ?? ???? ??? ??? ???????…
7.8563E+17,?????,positive,"RT @alarabalgbaal: ??? ? ???? ?????? ????? ????? ?????????? ????? ??? ????? ??? ???? ????? ????????? ??? ????? ?????? ????? ??? ????? ??…"""
7.8563E+17,?????,positive,"?? ????? ????? ??? ???????? ????? ???? ???? ??? ???? ???? ???"" ???"""
7.8563E+17,?????,positive,RT @ferial_soof: _???? ?? ???? ????? ???? ????? ?????? ?? ?????  *_????? ???? ???? ???? ??? ????  ??????? ??????? ???? ???? ???????? ?????…
7.8563E+17,?????,positive,???? ????? ?? ?????? ?? ?????????
7.8563E+17,?????,positive,RT @le_Abdullah: ????????? ??? ??? ??????? ?????? ?? ???????? ??? ?? ????? ????? ???? ??? ????? ??? ??? ??? ??????? ??? ??? ???.
7.8563E+17,?????,positive,@Bnooon__ ????? ???? ?? ??? ????
7.8563E+17,?????,positive,RT @almonajjid: ??? #??????? ??? ???? ???? ?????https://t.co/L9xW434oA3#???????_????_?????
7.8563E+17,?????,positive,RT @_beshoy_rafaat: ?? ???? ????? ????? ????????? ????? 30 ??????? ????? 30 ??????? ????? 30 ???? ????
7.85631E+17,?????,positive,"RT @e7sas_Eng: ..????? ???? ??????? ??? ????? ? ? ????? ??????? ???? ??????? ??? ??????? ??? ?? ?????? ? ?????? ???? ?????? ? ???? ??????…"
7.85631E+17,?????,positive,RT @_TR60: ????? ???? ???? ?? ????? ????? ????? ???? ???? ??????? ??? ???? ?? ????? ??? ???? ???? ???? ???? ?? ??? ????? ????? ???? ????? ?…
7.85631E+17,?????,positive,RT @alarabalgbaal: ????? ????? ????? ???? ????? ? ??? ???? ? ??? ???? ????? ????? ????? ??#????_????_????? https://t.co/qB4TrfSmkG”
7.85631E+17,?????,positive,@amaniiiiiiz  ?????? ???? ??? ??? ???? ????? ????? ??????????
7.85988E+17,?????,positive,RT @AlAhly: ??? ???? ?????? : ????? #?????_???? ?? #??????https://t.co/7XaeNBGuaL https://t.co/dAF7IfyAco
7.85988E+17,?????,positive,RT @ahmed_al3esa1: ?? ???? ????? ?????????? ????????????? ?? ??? ????? ????? ?? ??? ????? ..????=?????+??????=???????????? ????? ????…
7.85988E+17,?????,positive,??? ???? ???? ??? ???? ???? ????:???? ?????? ??? ?????:??? ???? ?????? ????? ?????? ??? ???????:???? ????? -- ???? ???? #????_????? #Hadith
7.85988E+17,?????,positive,??? ???? ???? ? ???? ????? ???? ???? ?? ???? ?? ????? ??? ????? ????? ???? ????? ?? ?? ???? ?? ????? #????_???? https://t.co/F73kfj0DKz
7.85989E+17,?????,positive,RT @ziadsh3t: ???? ???? ? ????? ?? ?? ?? ? ?? ???? ????? ??????? ??? https://t.co/i5lcZNXyB7
7.85989E+17,?????,positive,"??? ???? ???? ??? ???? ???? ???? :«??????? ?????? ??????? ??? ??????? ?????? ??? ?????? ?????? ?? ????? ??? ?????? ???????» #???_????? #?"
7.85989E+17,?????,positive,@malak_alhusaini ???????? ?????? ?? ????? ????? ??? ???? ?????? ????? ??????? ??? ?????????????
7.85989E+17,?????,positive,"RT @HaifaAlajlan_: ????? ?? ?????? ?? ????? ??? ??? ????? ????? ? ?????? ?????? ? ????? ?????? ? ?????? ?????? ??????? ? ????? ??? ?? ?????…"
7.85989E+17,?????,positive,???? ????? ?? ???? ?????? ??????? ?????? https://t.co/5y3ME9sCyX #????? #??? #????? #??? #???
7.85989E+17,?????,positive,@ManOol__A ????? ??? ????? ????? ?? ????? ????? ??????? ????
7.85989E+17,?????,positive,"RT @ahmedkhaledtwfi: ?? ??????? ???? ????? ????? ??? ????? ???? ??? ?? ????? ??? ???? .. ????? ??? ??? ????? ???? ??? ??????? ?? ????? ? ??…"
7.85989E+17,?????,positive,??? ????? ??? ???? ???? ???? ??????? ?? ???? ???? ??? ???? ?? ???? ????? ?????? ????? ?????? ???????? ????? ?????   - ???? ??????? ? #?
7.8599E+17,?????,positive,"RT @2MKARIM: ????? ??????? ?????????? ?????? ?????? ???? ???? ????????? ????? ???? ??? ?????? ????? ..????? ????? ?????? ?? ????? ?? ???…"
7.8599E+17,?????,positive,RT @WBedaiwi: #????_???????_????????  ??? ???? ???? ?:( ????? ????????? ???? ?????? ? ???? ????? ?????????? ?????? ??????? ???? ???????? ?…
7.8599E+17,?????,positive,"RT @KingSalman: ????? ?????? ????? ???? ??? ????? ???? ????? ??????? ?????? ?????? ?? ???? ????? ????? ????????? ????? ???????? ???????????…"
7.8599E+17,?????,positive,"RT @f7__d: ??? ? : ???? ?????? ??? ????? ??? ???? ?????? ""?????? ???? ?????? ?????? ???? ?????? ???? ???? ????? ?????? ?????#????_?????…"""
7.8599E+17,?????,positive,???? ????? ???? ??? ?????? ??????????? ????? ????? ???? ???? ????.. - https://t.co/ditGKFvsIv
7.8599E+17,?????,positive,"RT @saaaarhahmb: ???? ???? ???? ??? ????? ? ????? ????????? ?????? ???? ?????? ? ???? ?????? ?? ????? ?????? ???? ??????? ????? ??? ??????…"
7.8599E+17,?????,positive,RT @avo_Oo: ??????? ????? ??? ??-?? ??? ????? ?????? ?????? ????? ????? ??????? ? ?????? ?? https://t.co/hLoNi0rM73
7.8599E+17,?????,positive,?? ??? ????? ??? ???? ??? ?? ???? ???? ? ??? ( ?? ??? ????? ??????? ????????? ???? ?? ?? ????? ?? ????? ) ???? ???? https://t.co/QwTieFL7VB
7.8599E+17,?????,positive,?? ??? ??? ????? https://t.co/aDmmCIOvcr
7.8599E+17,?????,positive,RT @JannetForster: ?????? ???? ? ???? ?????? ??? ????? ??? ? ????? ???? ? ???? ?????? ???? ??????
7.8599E+17,?????,positive,RT @Penguin_Shanel: ????? ??? ??? ???? ????? ??? ?? ?????? ????? ????????
7.8599E+17,?????,positive,"RT @ArqamAlAhly: ??????: ????? ????? ???? ?? ??????""????? ??? ??? ?? ?? ???? ?? ?????? ??????? ?????? ???? ??????? ?????? ?????? ?? ?????…"""
7.85991E+17,?????,positive,??? ??????? ???? ?? ?? ????? ??????? ?? ? ???? ??? ???? ??? ???? ?????
7.85991E+17,?????,positive,"RT @Paradise__PA: ??????:?? ???? ?? ??????? ?????? ?????? ??????? ??????? ??????? ??? ???? ?????? ??? ?????? ??? ????????""???? ????? ?????…"""
7.85991E+17,?????,positive,RT @saud264: ?????????? ?? ????: ???? ?????? ????? ????? ???? ????? ?? ????????.?????????: ???????????:???? ?????????:??????? https://t.…
7.85991E+17,?????,positive,RT @anoz890: ????? ????? ??? ?????? ?? ?????.
7.85992E+17,?????,positive,??? ???? ???? ?(?? ??? ????? ?????? ???????? ??? ?? ?? ???? ?? ????) ???? ??????? https://t.co/VbIREm9Xw8
7.85992E+17,?????,positive,"RT @S__A_1418: ???? ????? ????? ?????? ?? ???? ????????????? ???? ????? ????? ????????:?? ??? ???? ?? ???? ??????????? ???? ???? ?? ???…"
7.85992E+17,?????,positive,"RT @Bo07_Ontha: ???? ???? ???? ??? ????? ? ????? ????????? ?????? ???? ?????? ? ???? ?????? ?? ????? ?????? ???? ??????? ????? ??? ??????…"
7.85992E+17,?????,positive,??? 98 ?? ??? ?? ???? ?????? '????' ???? ???????? ?? ?????? ?? ????? https://t.co/8mnEeuTgNG
7.85992E+17,?????,positive,RT @AbdullahGhali: ? ???? ???? ??????? ????? ???????? /?????????  ?? #???? #??? #?????? #??? #??? #????? #??? #????? #????? #?????? #?????…
7.85993E+17,?????,positive,RT @AhmedMi37830765: ?? ????? ? ??? ?? ????? ?? ?????? ? ???? ???? ????? ?? ??? ?? ???? ???? .. ?????? ???????#??????_??_?????_??_?????? ?
7.85993E+17,?????,positive,RT @a_aImohanna: ?? ???? ???? ????? ?? ?????? ????? ?? ???? ???? ????? ??????? ?????? ???? ???? ?? ????? ???? ?? https://t.co/Qxvy84qcMr
7.85993E+17,?????,positive,RT @Somaih26_6: ??? ???????? ??????:?????? ??????? ???? ?????? ????? ???? ??????? ?????? ??????? ???? ????????? ?????? ?? ???? ?????..
7.85993E+17,?????,positive,???? ??????-????? ????? ?? ?????? ?????? ?? ?? ????? ?????? ????? ??????... https://t.co/givN4pn7VG ??? @YouTube
7.85993E+17,?????,positive,RT @rafef_22: ??? ?????? ??????? ?? ???? ???? ????? ???? ???? ?????? ?? ??? ????? ????? ????? ????????? #???_??????_??????_???????_??_?????…
7.85629E+17,???? ?????,positive,"RT @RM4Arab: ???????? : ???? ????? ???? ????? ??? ??? ?????? ? ???? ??? ????? ?? ??? ??????."
7.85629E+17,???? ?????,positive,Marca :?????? ????? - ???? - ??????? ??? ????? ????? ?? ???? ????? ?????? ???? 10 ????? ?? ?????? https://t.co/XmR52ou685
7.85629E+17,???? ?????,positive,"Marca :??? ???? 2016/2017 ??? ?????? ? ?????? ? ????? ??? ????? ????? ?? ???? ????? ???? 9 ????? ???? 1989-1998"
7.85629E+17,???? ?????,positive,RT @kadiii_20: #??????_??????????? ????? ????? ???? ?????? ???? ???????????? ????? ????? ??????? ???? ??? ??? ??????? ? ??????
7.85629E+17,???? ?????,positive,"RT @Bader__FCB: ????? ?? ??? ?????? ??? ?????? ?????? ?? ???? ???????? ?? ?????? ????? ?????? ????? ?? ???????? ?? ?????? ????? ???? ?????…"
7.8563E+17,???? ?????,positive,"RT @DidYoKnowSport: - ??????? ??????? ??? ????? ??????? ?? ???? ????? ??????? ( ???? ? ??????? ? ???? ????? )"
7.8563E+17,???? ?????,negative,RT @RM4Arab: ??????? ????? : ?????? ??? ?????? ????? ????? ?? ???? ????? ?? ???? ??? ???? ?????? ????? ???? ?????? ?? ?????? ???? ?? ??????.
7.8563E+17,???? ?????,positive,?? ??????? ?? ??????? ???? ???? ??? ?????? .. ??? ??? ???? ?????? ???? ????? ? ????? .. ???? ????. #????_?????
7.8563E+17,???? ?????,positive,RT @RM4Arab: ?????? : ???? ????? ????? ?? ?????? ????? ??? 11 ?? ??????.
7.8563E+17,???? ?????,positive,RT @RM4Arab: ????? | ?? ????? ???? ????? ?? ??? 23 ?????? ??? ????? ????? ??????? 20 ??? ? 3 ???????. https://t.co/zcBpx9JNs4
7.85631E+17,???? ?????,negative,RT @isultan_fcb: ?????? ???? ?? ???? ??? ?? ???? ???? ?????  https://t.co/coKj5PHklC
7.85984E+17,???? ?????,positive,????? ??? ?????? ???? ?????? ?????? ?? ?? ?????? ???????? #????_?????
7.85985E+17,???? ?????,positive,???? ?? ???? ? ???? ??? ( ?????? - ??????? ??????? - ???? ????? - ??? ????? )????? ???? ??? ?????? ??? ?
7.85985E+17,???? ?????,positive,???? ???? ???? ? ???? ????? ? ??????? ??????? ? ???? ?? ???? ????? ??????? ??? ????? ??
7.85985E+17,???? ?????,positive,"RT @Arabic_LaLiga: ???? ??????? | ????? ????? - ???? ????? ?????? 400 ????? ????? ?????? ????????? ???  ???? ??????? "" .  https://t.co…"""
7.85986E+17,???? ?????,positive,"RT @sport4allsport: ???? ????? ?? ?????? ?? ??? 19 ?????? ??? ??????? ? ???? ????? ??? ????? ?????? ?? ??? ??? ???????? ?????? ?????? https…"
7.85986E+17,???? ?????,positive,@Abuganat ????? ?????? ???? ??? ??? ???? ?????? ?? ????? ????? ???? ?????
7.85987E+17,???? ?????,negative,RT @DRBARCAWY: ???? ????? ????? ???? ????? ?? ???? ??? ????? ?????? ????? ??????? ???? ??? ????? #??_????? ????? ?????? ?????? ???? https://t…
7.85988E+17,???? ?????,positive,????? : ?? ?? ????? ??? ???? ????? ????? ???? ??? ?????? ?? ???????? ?
