,tweet,sarcasm,sentiment,dialect
4801,عزيزي وليد بيك الفساد لبنان اعلي الهرم اسفله مرورا بالدواءر الحكوميه المطار المرفا لبنان الكل مشترك الفساد وعندما تغرق السفينه تجد المواطنين الشرفاء الفقراء الفاسدين فلهم حسابات خارج لبنان تكفيهم وتكفي احفادهم,True,NEG,msa
4802,نجاه ركاب طاءره هبطت اضطراريا روسيا via,False,POS,levant
4803,مج ™ 󾠮󾠰 Magazine13Arab اطلالهمروهنصر مهرجانالقاهرهالسينماءي 38وتاخر عطل بالسيار,False,NEU,msa
4804,تجعل الامتحانات تلهيك الامتحانات اللي بعدها شهرين طين امتحاناتايفريوير عشانخاطرماسر,True,NEG,egypt
4805,تبقي انتم مين اماكل حاجه تقولواحماس اتفقتم اواختلفتم معهم فلن تنكرواحقيقه انهم الد اعداءالصهاينه الهاشتاج ده حمايهالرءاسه درس,False,NEU,msa
4806,اخترنا لكم انفصال انجلينا جولي زوجها يسحق الجنس غوغل,False,NEG,egypt
4807,ايه ريكي مارتن بشحمو وبلحمو تجوز سوري😂😂😂😂,True,NEG,levant
4808,يهنء حزب الوسط الدكتور عبد الفتاح ماضي بتعيينه رءيسا للمجلس القومي للشباب ويتمني التوفيق,False,POS,msa
4809,مش رح نخلص نكته الحاجعيتاني فلقتونا خبريه المزارع قانون اكتر عنا,False,NEG,levant
4810,🔘 رسول الله صلوات الله وعلي اله اعظم وانجح قاءد عرفه التاريخ💚ذكرءالمولدالنبويالشريفir 💚,False,POS,egypt
4811,11 اغتيال جبران تويني والمجرم طليقا نصيهللاستماع سوريا,False,NEG,msa
4812,فنانه لبنانيه كبيره صوتها اسطوري ماجدهالرومي نجويكرم نوالالزغبي جوليابطرس,False,POS,msa
4813,لبنانييقيمدورهمكياجبالرياضمانكبني براطم نوال الزغبيونهود اليساومءخره هيفاء وهبيقلنالكم كله نفخ وهوابس😉😉 يازين نفخهم يلطش,True,NEG,levant
4814,تعلمون شء تلمسته عاصفهالحزم السعوديه جعلت الروافض العراق يلطمون الحوثي عفاش قبلهم امريكا ايران رمم المتحده,False,NEU,msa
4815,لماذا قمتم بتدمير العتاد لنا اخفاءه همممممممن تمكن السيطره ريف حلبعجز اخفاء كابينه فولغا جاوبكسطلهندياسمر,False,NEU,msa
4816,سوريه لافروف وظريف يدعوان لحل سياسي ونصرالله يستبعده,False,NEU,egypt
4817,لعبه راءعه فطحلالعربرابط اندرويد,False,NEU,msa
4818,بس ابديت ويندوز 10 وانه بقي ابليكيشنز للفيس وتويتر والماسنجر والحاجات دي حوار والله شابوه فشخ للي عمله حاجه موبايل خالص D,False,NEG,egypt
4819,النصرالفيصلي عظيم بجمهورك الله يسعد الحاضرين كلهم والغايبين,False,POS,msa
4820,وجهان لعمله واحده اسمها امريكاسواء هيلاري كلنتون ترامب فكلاهما يعملون بخطه واحده دمار العالم,False,NEG,msa
4821,افضل 5 هواتف اندرويد تحل محل نوت 7 القابل للانفجار,False,POS,msa
4822,عدليمنصور يصدر قانون لحمايه وتشجيع الاستثمار ويجي جاهل الثوار يقول عدليمنصور بيهدر المال العام يبقي احنا زمن المسخ,False,NEG,egypt
4823,وش دونالد ترامب الاخر شكله عامل زي وش ابراهيم الابيض مشهد خناقه الفيلم انا فعلا مش عارف هيحصل ايه بجد,True,NEG,egypt
4824,سلسله لقاءات بيت الوسط سعدالحريري,False,NEU,msa
4825,يعني مثلا مبسوط انهم بيتقتلوا وبهرج الموضوع ده جايز تكوني فهمتي كده متربصه بس انما بدون تربص المعني واضح,True,NEG,egypt
4826,بيتخيل ليه فورمه لازار وبيطير زي سوبر مان ولابس شميز بولو بوكسر اخضر وبليزر بترولي ولابس نضاره هاري بوتر,False,NEG,egypt
4827,مين مقبضكم يا خونه علشان تنزلوا تتظاهروا لمصلحه الوطن مصلحه السعوديه كوميدياسوداء,True,NEG,egypt
4828,بحاجه وسطيه المعاملات واعتدال المواقف تعرضنا لعوامل هدم المجتمعات الكبري مصر تونس لبنان الامارات فلسطين,False,NEG,msa
4829,ياجماعه انا اقترحت اسم البرنامج اجمل رنوش بعمرنا اللي موافقني يعمل ريتويت مولدالاعلاميهالساحرهرناسماحه,False,POS,egypt
4830,سيقول بانه التغرير وعندما ناصحه النصراويون الشرفاء لرشده وترك طريق الزيف والضلال النصر,False,POS,msa
4831,صوتوا للنجمه ناديننسيبنجيم كافضل ممثله لبنانيه وافضل ملكه جمال لبنانيه بتقدروا تصوتوا مره 12 ساعه وشكرا❤️,False,NEU,levant
4832,ساعات احب حاجات ميحبهاش غيري الرايحه الجيات بغني طيري 💙,False,POS,msa
4833,حسن عبدالله المخرج احمد شفيق اثناء تصوير مسلسل ولاد تسعه بالعين السخنه حسنعبدالله احمدشفيق hassanabdallah 🎬,False,NEU,msa
4834,بيقولك سكاي نيوز اخوان انما السيسي هيضرب الاسطول الامريكي بالسيف الاوميجا انقلابمصر مرسيرءيسي,False,NEG,egypt
4835,لماذا حلبتباد النداءالاخيرستبقيحلب ازيحواالسيسيوبشارAleppoExterminated,False,NEG,msa
4836,مزامنه جهات الاتصال هاتف الاندرويد حساب Gmail,False,NEU,msa
4837,زاكوالنازيبيصبحوابفولورزالحشرهمفيدفوزيمحمدصبحيفيايمدينهانتالانلافروفلايف بوست تفاصيل,False,NEU,msa
4838,تنس يادكتور مرسي انك طلبت الناس تقومك رات فيك اعوجاجاالشعار دخل مرحله التطبيق قصركاقرا الواقع جيدا تقامر بالوطن,False,NEG,msa
4839,نوبه انتي مذهله اوه قاد 😂😂😂تخيلتك هاري بوتر,False,NEU,levant
4840,جيش الاحتلال يقتحم قريه العيساويه شرق القدسالمحتله قليل,False,NEG,levant
4841,يتفنون الكفروصول النبي نوح حاشاه كربلاء للتعزيه بمصاب الحسين بمناسبه عاشوراءالعراق الحشدالشعبي الس,False,NEG,msa
4842,محيط عمرو موسي الجامعه العربيه فشلت وعلي مصر والسعوديه التواجد حل الازمه السوريه,False,NEG,msa
4843,بوكيمون صفيح ساخن😂😂 حطبوكيمونفاسمفيلم,True,NEU,egypt
4844,مترجم غوغل تعتزم بناء حاسوب خارق يفوق قدرات الحواسيب الحاليه 100 مره ساسهبوست,False,NEU,msa
4845,الكاثوليك عيدهم ١٦ 😝الجماعه هذيل قوم بوتن 😝😝😝,False,NEG,gulf
4846,شياو يان بيت الوسط سنواصل مساعداتنا وسنبقي تواصل لبنان بشان سوريا,False,NEU,msa
4847,يمكنكم دعم حلب التبرع لصالح النازحين السوريين عبر موقعنا الالكتروني وجزاكم الله خيرا,False,NEU,msa
4848,كيفيه الحصول تنبيهات هاتف اندرويد ويندوز 10 تستطيع الح ملوكالتقنيه تقنيه,False,NEU,msa
4849,تصمتون الارهاب الشيعي الموالي الايران تصمتون الجرايم تقوم بهاء الشيعه العراق واليمن انهاء الفرس تقوم بقتلنا بدعم فارسي,False,NEG,msa
4850,فساتين جريءه للنجمات مهرجانالقاهرهالسينمايي رغم رحيل محمودعبدالعزيز,False,NEU,msa
4851,ادوا اغنيتين بريك دانس واحس 😭😭😭😭😭😭😭😭😭😭😭,False,POS,msa
4852,لافروف هيءه المفاوضات السوريه ترفض تنفيذ قرارات مجلس الامن,False,NEU,msa
4853,التفت الدول العربيه والاسلاميه تركيا الاسلاميه نعيد التاريخ ونصنع امجادنا وكرامتنا الدول المتغطرسه,True,POS,msa
4854,عيد ميلاد فيروز 81متعها الله بالصحه,False,POS,msa
4855,اطلق الحكم صافرته فذهب الجميع وراء غايته يهم ماهي الوسيله المهم الوصول وارضاء جماعته كتاباتي,False,NEG,msa
4856,فيديو خبير اميركي غزونا العراق لتقويضه وانهاء خطره اسراءيل,False,NEU,msa
4857,غضب اعلام العار ممن سخروا هزيمه مصر غانا حتي فرصه لتلميع سيسي والانقلاب رغم سخروا يضروا,True,NEG,msa
4858,يدعو لل مءسسات اعلاميه كبيره تركت انطباعا لاءقا بشكلها الخارجي داخليا تفتقر اخلاقيات وقيم العمل وروح التعاون افرادها,False,NEG,msa
4859,فيديو دمار حي المشهد حلب جراء الغارات الجويه الروسيه سوريا Syria روسيا,False,NEU,msa
4860,يفوتكم لعبه الغاز عربيه اندرويد,False,NEU,msa
4861,ال مقداد يبررون لابنهم القناص هارب لسوريا لمشاكله الشخصيه والسوريون ينزحون دول الجوار هاربون القصف والاباده,False,NEG,msa
4862,صوره رايي تحترم حق تعارضه اختلافه معك بحجه فاشي احترس فانك تقل فاشيه,True,NEG,msa
4863,مصر توافق الناصريون والسعوديه موقفهما الاخوانوفي سوريا يدعم حليفه بشار والثاني يسعي لاطاحتهنفاق سياسي فج,False,NEG,msa
4864,عاجل 🔴الان طيران التحالف يستهدف دبابه حي الروض كافه تعز اليمن ادعس ادعس,False,NEU,msa
4865,امريكا راعيه الارهاب وتحالفها الدولي لضرب داعش انما لدعم داعش وكبيرتها السعوديه العالم يعرف,False,NEG,msa
4866,استمعو لاغنيه انابحن صابرالرباعي Christmas,False,NEU,msa
4867,الاشتباكات اللي حصلت يتحملها الجميع الخطا السياسي القرار بالدعوه لمظاهره مءيده للرءيس مكان وزمان مظاهره معارضه,False,NEU,egypt
