,Unnamed: 0,tweet,sarcasm,sentiment,dialect,POS_FREQ,NEG_FREQ,NEU_FREQ
7079,7079,اسقاططاءره حربيه سوريه ديرالزور,False,NEU,msa,7,8,38
7080,7080,تعلم كيفيه ارسال رساله بريد الجميل جوجل,False,NEU,msa,15,5,39
7081,7081,فضيعين فضيعين,True,NEG,msa,0,0,4
7082,7082,ابل ردا الخرينج بدانا اجراءات التخطيط والتصميم لجنوب عبدالله المبارك تمهيدا للتوزيع,False,NEU,msa,33,19,129
7083,7083,سوريه تدعم المقاومه الوطنيه وستبقي القضيه الفلسطينيه بوصلتها الاساسيهوكالهمجالالاخباريه,False,NEU,msa,32,24,128
7084,7084,مصري حر المانيا يتوجه ظهر غد وزاره الخارجيه الالمانيه برلين لاعلان معارضته لمءتمر الانقلاب وترعاه ملكه الاردن,False,NEG,msa,32,13,90
7085,7085,كلمات والحان يوسف العماني ارتاح اشوفه ميريام فارس,False,NEU,msa,11,9,38
7086,7086,السيسي منع الاذان القدس لانه يسبب الازعاج اقصد الصهاينه السيسي اعطاهم الجراه,True,NEG,egypt,20,4,58
7087,7087,الاستعمار الاحتلال بصيغه جديدهتحت مسمي الحرب الارهاب دمرت بلاد نهبت ثروات قتلت ملايين الانفس ضاعت,False,NEG,egypt,34,13,115
7088,7088,الرءيس مرسي المسءول حقوق المصريين وكرامتهم يوقف الرءيس الخطف والضرب والتعذيب والمحاكمات العسكريه للمدنيين واما يرحل,False,NEG,msa,41,28,138
7089,7089,تعيد الساعات والدقاءق كنت تجول بقلبي,False,POS,msa,14,10,60
7090,7090,مدربسوريه خسارتنا المنتخبالقطري ليست مءثره,False,NEU,msa,11,7,51
7091,7091,حد بيقولي بيحب حاجه اوي ايا بطلع ميتينه منشنات فيسبوك انستجرام لينكات واتساب تويتر بيبقي مش عارف يروح مني فين,False,NEU,egypt,32,34,193
7092,7092,وول ستريت جورنال استطلاع راي هيلاري كلينتون تتقدم دونالد ترامب نقاط ترامب احرز التقدم ناخبين محتملي,False,NEU,msa,29,21,119
7093,7093,الاسواني للرءيس تظن الكذب يضركبالعكسالكذب تكرر بكثافه سيءدي تشويش اذهان الناس حتي المقال كاملا,False,NEU,msa,31,14,111
7094,7094,يا قلت مولاي لباني يا واحدا ماله ملكه اعصي وتسترني انسي وتذكرني فكيف انساك لست تنساني اله انت,False,NEU,msa,21,14,79
7095,7095,قرقاش يقول الاخوان وراء الضجه مصرونشطاء يردون السعوديه منهميكاد القوم يفقدون صوابهماقرا,False,NEG,msa,21,29,119
7096,7096,صحيفه لوفيجاروالمرشح للرءاسه الفرنسيه فرنسوا فيون يرفض استقبال الامير السعودي محمد سلمان باريسالسعوديه اليمن فرنسا,False,NEU,msa,35,22,126
7097,7097,اعجب تناقض المراه تريد تستقل فتخرج طاعه الرجل تسعد تجد رجلا تشعر حبه بوجوب طاعته,False,NEG,msa,21,14,96
7098,7098,شاهد لاول مره بالصور ميريام فارس ترتدي الحجاب,False,NEU,msa,15,10,60
7099,7099,تسريب بصوت كيري يدعو لازاحه الاسد امريكا مسرب بشارالاسد,False,NEG,msa,17,14,92
7100,7100,ستولتنبرج الناتو يرغب بعلاقات مثمره روسيا,False,NEU,msa,15,15,82
7101,7101,بطلب هشامحداد راميعياش يحقق حلم لين حايك,False,NEU,msa,14,4,41
7102,7102,وتصويت مصر سيسي لصالح روسيا بالامس اليست خيانه ام وجهه نظر خيانيه مصربلحه اصبحت كالعاهره بعهد سيسي الكل يشوطها,True,NEG,egypt,32,23,133
7103,7103,رجل مسن منحني الظهر يسير الطريق فقال شاب بسخريه القوس يا عم عشت ياتيك بلا ثمن فنون الرد,True,NEG,msa,23,12,90
7104,7104,لابارك الله الصناديق ماحطتك بالصداره مباركالخرينج انتخاباتمجلسالامه,False,NEG,msa,25,8,82
7105,7105,تغريده قديمهتم ضرب الجيش الليبي الناتوقبل اصدار قرار مجلس الامنس تامر برنارد شو لتدمير ليبيا وجعلها وكر لداعش,False,NEU,msa,36,22,148
7106,7106,اسبوعالعلوموالتقنيه ايفون,False,NEU,msa,12,14,60
7107,7107,ريستال راءع انشالله بيولد لبنان الخير والسلام ايديك ياسوع يحفظك ميلاد مجيد حكيم,False,POS,levant,27,13,86
7108,7108,مصر شاهد محمد ناصر يفحم ابراهيم عيسي بشده ايوه السعوديه كفيل سيسي,False,NEU,egypt,12,10,63
7109,7109,عاجل بشار الاسد يامر باغلاق المساجد التراويح وتعليق لوحه تقول مغلق للصلاه حسبنا الله ونعم الوكيل,True,NEG,msa,47,24,139
7110,7110,ماقلته محمود سعد لمن اراد يدرك حقيقه اكذوبه الاستقرار يروجون لهتصبحوا خير,False,NEG,msa,20,19,91
7111,7111,قيس الخزعلي امين مليشيا العصاءب الشيعيه التكفيريهمعركه استعاده الموصل⁩ معركه الانتقام والثار قتله الحسين واحفاد,False,NEG,msa,31,11,76
7112,7112,اغلاق حسابين تويتر ينشران فضاءح الفساد اردوغان الاخوانجماعهارهابيه تركيا قمع,False,NEG,msa,15,13,74
7113,7113,وكذلك تسميه فيلق الارهاب والطاءفيه بفيلق القدسمجرد شعار,False,NEG,msa,18,10,65
7114,7114,قالولي العيد بعيوني درب بعيد دلوني غمضت عيوني تشوف العيد شفت العيد درب بعيداليسا,False,NEU,levant,29,25,149
7115,7115,مشاء الله امطار الخير الغاليه بنغازي اللهم صيبا نافعا يا رب اللهم اجعله بردا سلامه جنودنا المرابطين الجبهات,False,POS,msa,39,15,134
7116,7116,ترجمه خطاب قبول بوب ديلان لجاءزه نوبل امير زكي بريك دقايق اخبار الاعالم المفزعه واقرو ده,False,NEU,egypt,33,29,169
7117,7117,كلب اسراءيل وسيفها الارهابي بوتن قاتل النساء والاطفال ظهرت حقيقته الاجراميه الحاقده وكل الدول تقف قلبا وقلباوتعمل بقاء السفاح بشار,True,NEG,msa,56,35,209
7118,7118,شخص يحب ميريام فارس,False,NEU,msa,3,2,17
7119,7119,جبران تويني التراب هيك حثاله عالتلفزيونات منسال ليه مجتمعنا صاير منحط,True,NEG,levant,20,10,67
7120,7120,ساعهحوارجاستا وامريكا يصنع الارهاب الشعلاندسعود الشعلانامريكا صانعه الارهاب ونحن,False,NEG,egypt,22,16,91
7121,7121,مواجهه وديه مرتقبه برشلونه واهلي عبد الشافي الثالث الاهلي,False,NEU,msa,24,18,100
7122,7122,الصهاينه القدس يمنعون اﻵذانعبر مكبرات الصوتوصهاينتنا يقولوناوقفوامكبراتصوتالمساجدتشابهت قلوبهم والسنتهم,False,NEG,msa,35,40,193
7123,7123,انفوجرافيك ابل تتصدر قاءمه اعلي الشركات قيمههاشتاقعربي انفوجرافيك ابل الشركات,False,NEU,msa,18,12,79
7124,7124,المبعوث الصيني سوريا بيت الوسط لضرب المنظمات الارهاب الحريري سوريا,False,NEU,msa,27,20,116
7125,7125,ماركا مدريد سيواجه بيتيس ليجيا مرتين بلباو الافيس ليغانيس عموده الفقري راموس كاسيميرو مودريتش,False,NEU,msa,22,24,122
7126,7126,الانتخابات الاخيره اختياريين كلاهما مر,False,NEG,msa,8,2,23
7127,7127,اشتقنا اليك يا اسطوره فيدرر,False,POS,msa,3,3,15
7128,7128,ميريم استقبال كريسمس,False,NEU,msa,4,2,20
7129,7129,عارف العيل الاهطل اللي يفضل يعيط يعيط عشان حته شيكولاته تديهاله يضحك ويفرفر ويكسرالدنيا العبيط ده يباه الخروف بيخبيش فرحته يظهر متعاطف معاهم بيفضحوا نفسهم وفاكرين انهم هاينتصروا شعار الخرفان ضل خروف لييه بص للي اتعمل فيا,True,NEG,msa,60,36,218
7130,7130,بيقولوا فرقه خسرت كده بني عبيد فرحانه الاهلي عشان خسر المصري هههههههههههه,True,NEG,msa,17,12,79
7131,7131,لمن يرغب الاطلاع خلفيات موقف الصين المترجم بالفيتو المشترك روسيا حلب ساكون معكم محمودريا,False,NEU,msa,31,21,115
7132,7132,تخلي هدايا العيد كسرا,False,NEU,msa,4,0,7
7133,7133,الاعلان جاءزه افضل كتاب فلسطين بالانجليزيه لندن,False,NEU,msa,18,4,52
7134,7134,بيطبل بقاله سنين الاخر مش عايزينه يبقي حمله السيسي الراجل اجتهد صوابعه ورمتعن حازمعبدالعظيم اتحدث,True,NEG,egypt,33,18,135
7135,7135,اليمنيه هادي يشيد بدور حلف حضرموت مواجهه الارهاب وتامين حقولالنفط,False,NEU,msa,22,19,93
7136,7136, ياهو تطلق تطبيق اجابات ياهو منصه الولاياتالمتحده ➰,False,NEU,msa,16,13,72
7137,7137, مبارك عنده حق البلطجيه قتلوا الناس الميدان لانه بيتشتم بامه برضه,True,NEG,egypt,24,13,105
7138,7138,لافروفزاكوالنازيبيصبحوابفولورزعمليه استشهاديه رابعه تدمر عربه وتقتل جنود قرب مشفي السلام الموصل,False,NEG,msa,39,36,189
7139,7139,السياسه الشرعيه يعمل السلفيون بلاد الحرمين مزوره ومكذوبه الاسلام صفق كبار العلماء واتحدي,False,NEG,msa,35,21,121
7140,7140,قوات الاحتلال تجري عمليات تفتيش قريه حزما شرق مدينه القدس المحتله رشق حافله للمستوطنين بالحجاره قليل,False,NEU,msa,35,8,69
7141,7141, هام مشروع العلم قوه وهدفه جذب وتسكين امي داخل الفصول طريق الاف,False,POS,msa,19,17,77
7142,7142,فانت لست بوكيمون لتتحول,False,NEU,msa,12,11,51
7143,7143,يمر تاريخ امريكا هوان وذل مر ويمر عهد اوباماالكلمه الاولي للروس الصين تهينه الفلبيني يشتم امهو,False,NEU,egypt,31,25,120
7144,7144,عشرات الجنود الشهداء يجدوا وقت لديمطران بيروت ليقدس ذكراهماعلام لبنان ليذكرهم بالاسماءجبرانتويني يستحقعبيد المال السياسه,False,NEG,msa,38,25,161
7145,7145,القهوه ليست مجرد مشروب القهوه اسلوب حياه ابدا يومك بقهوه دالماير,False,POS,msa,25,26,130
7146,7146, توكلكرمان عاقه لوالدها ويصفها بقليله الادب,True,NEG,msa,19,13,72
7147,7147,المولدالنبويالشريف النبي محمد يوحدنا,False,POS,msa,19,13,74
7148,7148,فاكر يا مظهرشاهين يا امنجي يا ابني كنت عايزني احط اسمك مجلس رءاسي مدني احداث محمدمحمود مر,True,NEG,egypt,9,5,40
7149,7149,شاهد خبير قانوني يشرح الخطه الفرنسيه لرمي بشار الاسد قضبان محكمه الجناءيه الدوليهتفاصيل,False,NEU,msa,26,12,93
