,Unnamed: 0,tweet,sarcasm,sentiment,dialect,total_pos_count,total_neg_count,total_sentiment_score
6883,6883,لمتابعه المناظره الرءاسيه الثانيه المرشحه الديمقراطيه هيلاري كلنتون ومنافسها الجمهوري ترامب تمام عصرا بتو,False,NEU,msa,2053,551,3.274
6884,6884,احمد راشد سعيد مقال مجله فورن بوليسيكلنا ضالعون ذبح حلب بوتن والاسد,False,NEG,msa,5475,4105,0.9009999999999999
6885,6885,حبيبتي انتي طيبه اوي يا نوال الزغبي بالبنطلون الاحمر,False,POS,egypt,59136,30778,2.3610000000000007
6886,6886,معمم اخر موديل شغل غوتشي,True,NEU,egypt,8087,7950,0.9070000000000001
6887,6887,الناس تتفلسف وانا اسيراستمروا سخريتكم فما وقود لحذاءي نجاح اصرار,True,NEG,msa,781,388,2.219
6888,6888,اوبر اسعار افضل اوبر,False,NEU,msa,2780,1657,0.406
6889,6889,مءتمر حزب العدل لدعم حمدينصباحي رءيسا لمصر حمدين صباحي مشروعي قيام دوله مدنيه خاليه الفساد,False,NEU,msa,424,219,2.93
6890,6890,يرفع راهبمقدسي الاذان كنيسه القدس فهذا يفسر اسرار شعب الجبارين فلسطين المحتله,False,POS,msa,1893,1076,0.5089999999999999
6891,6891,صارلي اسابيع انطر هالتنبيه,False,NEU,levant,43,167,-1.4509999999999998
6892,6892,ميركل بتحاول ارضاء اليمين المتطرف خوفا خسارتها امامه,False,NEU,msa,76,63,0.724
6893,6893,ليبيا مساواه اتفاقيتنا تركيا بدعم مرتزقه حفتر,True,NEG,msa,342,246,1.615
6894,6894,طب ايه المشكله اشغال طريق فاضي عشان مين يعرف يتحرك بالضبط الناس روحت,False,NEU,egypt,24094,12232,0.9100000000000001
6895,6895,يعني العراق شنو البين بالمنطقه تركيا تتناطح ويا روسيا ايران تتناطح ويا امريكا السعوديه مسويه حلف دك تكفخ باليمن,True,NEG,gulf,2420,2111,2.8830000000000005
6896,6896,والله الموت سراق,False,NEU,gulf,24,24,-0.03700000000000003
6897,6897,عاجل جيش الاسد حلفاءه يروعون دجاجه ابناءها اين المجتمع الدولي اين قناه الجزيره اين قناه العربيه,True,NEG,msa,4094,4032,-0.629
6898,6898,مادري ليش الناس تكره الاحد يعني الواحد يقوم فرش الشوارع فاضيه يشتغل بنفس,False,POS,gulf,531,1115,-0.5469999999999998
6899,6899,قصه حدثت لي مطار القاهره اثناء عودتي مكه تصويري لبرنامج باسمك نحيا اسماء الله الحسني,False,NEU,msa,99895,106369,0.08400000000000005
6900,6900,السعوديه تعترض صاروخين للحوثيين وترسل تعزيزات,False,NEU,msa,0,5,-3.408
6901,6901,رمضانالخير قرب,False,POS,egypt,673,1062,-0.5670000000000001
6902,6902,نسم علينا الهوي مفرق الوادي ياهواي دخل الهوي خدني بلاديفيروز,False,NEU,levant,3598,4272,-0.2690000000000001
6903,6903,تكريم نووي لبيريز اسراءيل,False,NEU,msa,118,53,1.29
6904,6904,اوعي تفكر تفكيرك خط احمر كاريوكي,False,NEG,egypt,1400,788,1.7669999999999997
6905,6905,مراسلنا الاسكندريه صدقيصبحي القواتالمسلحه ستظل داءما الدرعالواقيه الشعبالعظيم,False,POS,msa,0,0,0.0
6906,6906,معرضالكويتالدوليللكتاب يستعرض جهود داره الملك عبدالعزيز المحافظه مكتبات الافراد,False,NEU,msa,138,106,0.151
6907,6907,الشعب البطل الوحيد,False,POS,msa,0,0,0.0
6908,6908,ويندوز ممتاز بس جلب مشاكل واجد لاب توب الاضاه حلتها ومنها الجهاز يعلق فترات تركته استخدام,False,NEU,gulf,42277,38160,2.378
6909,6909,اسالوا البرادعي عما فعله العراق باسمطلعحرامي,False,NEU,msa,0,0,0.0
6910,6910,سلموا حلب روسيا ايران وبعد هجروا اهلها مجلساللا امن يصوت بالاجماع ارسال مراقبين للتاكد عمليه التهجير حلبتباد,True,NEG,msa,1284,939,2.6390000000000002
6911,6911,حملهامنوطنيامنياناحسنزميرهمهما تحشدمن حشود مغيبه وكنت سببا جعلهم ايتام بحربك سوريا تغيرالحقيقه يامجرم,True,NEG,levant,248,422,-0.6409999999999999
6912,6912,ازف لانهاء الاستقطاب الباءس نعيشه باسلوب عقلاني نتحلي بروح التسامح لنبدا البناء بسواعد مصري ومصريه,False,POS,msa,2030,713,1.012
6913,6913,عملاء يكرهون الجيش المصريعبدالرحمنيوسف انتخبواالعرص مصرالعربيه الاخوان بلاششتيمه,False,NEG,egypt,0,0,0.0
6914,6914,الناس دلوقت منقسمه لاقساميابتتجوزيابتفرح بالنتيجهيابتلعب بوكيمونوانت بقي بتعمل ايهلاانا هدفي اكبر كده بكتيرب,False,POS,msa,19329,8230,1.647
6915,6915,كيفيه الغاء كورتانا المساعد الشخصي ويندوز,False,NEU,msa,154,77,1.069
6916,6916,وعليكم السلام وفيه دول عربيه شاركت حلف الناتو وامريكا تدمير ليبيا السنيه عملوا حلف عربي غربي لتدمير اليمن,False,NEG,egypt,4015,2397,2.925
6917,6917,الطاءفيه تبكي اطفال حلب الصباح وتضحك قتل اطفال صنعاء المساء الموضوعيه تتبرا قتل الابرياء,False,NEG,msa,2152,2619,-4.260000000000001
6918,6918,جستن بيبر جستن مسطره,True,NEU,egypt,18,8,0.636
6919,6919,مدونه الملاك التعليميه اداره الملفات والمجلدات ويندوز,False,NEU,msa,38,21,0.461
6920,6920,تكست ابو شعر اشقر اسمه جيك اظن شفيها يده يحزن كله يرقص,False,NEG,msa,5051,5449,-2.912
6921,6921,اليمن السببدول عربيه السعوديه تنتظر كوارث متوقعه اسماء الدول,False,NEG,msa,0,0,0.0
6922,6922,واتس اب,False,NEU,levant,2790,7517,-1.246
6923,6923,نفسي اوي اشوف مسلسل يومياتونيس,False,POS,egypt,5339,5580,-1.156
6924,6924,الاغرب انا يقطعها شخص اعطاه شي لاجل شخص اعطاه احساس جميل القدر,False,NEG,msa,79772,81969,-2.9429999999999996
6925,6925,حلب تحرق حضاره روسيا الصين امريكا اوروبا يتشدقون بحقوق الانسان ببنودها اخراج المسلمين واستباحت دماءهم اعراضهم دورهم ديارهم واعدوا,False,NEG,msa,804,399,1.913
6926,6926,حلب وثوارها مخوزقي بوتن وجيشه الكافر ولن تسقط مقبره الفرس المجوس والشيعه الخنازير,True,NEG,levant,44,56,-1.536
6927,6927,وش بوكيمون قو,False,NEU,gulf,41,94,-2.9850000000000003
6928,6928,صارت كالذي يتخبط الوحل الفكري تقتات ماءده الاعلام الغربي,True,NEG,msa,0,0,0.0
6929,6929,صور رماد كاسترو يبدا رحله تجوب البلاد ثلاثه دفنه,False,NEU,msa,608,792,-0.906
6930,6930,رءيس شعبه المستوردين مصر تتعرض لحرب اقتصاديه شرسه فشل الارهاب مصر,False,NEG,msa,6384,2990,1.278
6931,6931,اوقفوااحمدموسي مفيش داعي اللامنطق بقي النظام الرسمي مصر يبقي احمد موسي متفوق واعلامي ناجح,False,NEG,egypt,25824,10986,5.532000000000001
6932,6932,عزيزي ابراهيممحلب تغطيه عجز الموازنه بزياده الاسعار سياسه المسءول الفاشل قليل الحيله,True,NEG,egypt,1702,1892,0.1099999999999998
6933,6933,يفعله ابو زيد وزير الرياضه يضر الرياضه اخر شاءعه تعيين كمال الجنزوري رءيسا للاهلي شباب ثوره سيعود ليقود الرياضه مصر,False,NEG,msa,12476,9760,3.1779999999999995
6934,6934,ڤيديو كوميدي احتفال المانيكان فاردي احمد الشيخ,False,POS,msa,2560,1431,0.726
6935,6935,حال استجيبت الدعوه وخيرت الهم الكرب فايهما تختار وما الفرق الهم الكرب اللجوء جوجل,False,NEU,msa,3244,3542,-0.08000000000000052
6936,6936,الناس يتميزوا بالثبات مبدا الثبات مبدا,False,NEG,msa,612,220,1.8119999999999998
6937,6937,الوزراء اغلبهم اكاديميين حملت الدكتوراه نتمني مجلسالوزراء يجمع الاكاديمي والناجح القطاع الخاص,False,NEG,egypt,0,0,0.0
6938,6938,الصدق اغنيه بيكهيون كاندي تجننن تجنن,False,POS,egypt,71,183,-4.536999999999999
6939,6939,نوال الزغبي صوت الهدوء ️️,False,POS,msa,2321,3689,-1.192
6940,6940,صوتجين يخوان الكواريه طلعوا يحطون ميكاب وااا فضيحتاه حتا الخكري جستن بيبر سواها,True,NEG,gulf,53,149,-3.279
6941,6941,لك الله ياعراق اين اوصلك حكامك منحت العراق الارض لاجدادالترك عندماقدمواهاربين الاضطهاد احفادهم يتط,False,NEG,msa,64668,72891,-0.09700000000000006
6942,6942,ماش منافسين,False,NEU,msa,0,0,0.0
6943,6943,تطورات قويه احدثتها التوجه السعودي دعم ترشح ميشال عون لرءاسه لبنان يدل تغيرات السياسه الخارجيه لبنان,False,NEU,egypt,1803,1573,1.447
6944,6944,السماح لغير المنتمين الازهر الشريف اعتلاء منابر المساجد كفايه عك فيحاجهصح,False,POS,egypt,84,66,0.127
6945,6945,سلام اناابنه استاذايمن شويقي اوصاني ابي اوصلكم رسالته بخير وصحته جيده ومعنوياته مرتفعه ويشكر سال ويبشرك,False,POS,msa,6825,8657,-0.7959999999999998
6946,6946,شروط عمل اوبر كريم داخل السعوديه سعوده الساءقين بالكامل للاسف اوقفو تسجيل الاجانب الجدد وبقي الاجانب المقدمين يتبع,False,NEU,msa,11028,6286,1.025
6947,6947,احبك تسال حبيبي الاسبابانا اعرف اسباب حبك قدرت انهيه,False,POS,msa,3437,3683,-3.313
6948,6948,غوتشي النور,False,NEU,msa,0,0,0.0
6949,6949,قطره دم برقابكميااحرار الشامياجند الاقصيياثوار سوريالم تعد ثورتكم ثورهبل مقاومه محتلانكم احتلال روسياي,False,NEU,egypt,1180,960,0.211
6950,6950,المرصدالايرانيالمرصدالايراني منافسات الشطرنج تجعل ايران خصما للاعبين عوضا البطولهترجمه خاصه,False,NEU,msa,259,47,1.578
6951,6951,اللي يتمرنون مات حقت روز وش تحسون مرا خفيفه كانك تتمرنين الارض انا يعجبني اللي تجي شوي ثقيله وتحسونها مليانه علشان اتمرن احس شيء ناعم مو صلب,False,NEG,levant,82580,84637,-4.003
6952,6952,الله هالنظام السوري يضرب بصيب اطفال ونساء وجماعه المعارضه بيضربوا بيصبوا الجنود والشبيحه سوريا,False,NEG,msa,63853,72171,-1.745
6953,6953,فيفيعبده الراقصه محترمه انا قدوه ليش اكون قدوه الحكم تعليييق,False,POS,gulf,62597,54960,0.6010000000000001
6954,6954,الخندق لوحدنا فلسطينيون فطموا علينا وارتاحوا داعي للزياره,False,NEG,msa,536,543,-0.124
6955,6955,فيني شعور ماينوصف بالقصيد وفيني حكي البشر ماتفهمه الريمالفهد,False,POS,msa,1653,3539,-5.098
6956,6956,مبتدا الاممالمتحده مصابي الموصل يفوق جهود الاغاثهللتفاصيل,False,NEU,msa,21,8,0.7829999999999999
6957,6957,حقيقه نصيحه الافكار اللي بتجيلك النوم دي لازمالها ورقه قلم عشان بجد بتبقي جامده المدي البعيد اهوالله,False,POS,egypt,18443,7584,4.697
6958,6958,ويوم ماعامل النظافه طلع العماره عندنا الحمدلله خد كيس الشرابات اللي ماما لاماه عشان تحطو الغساله,False,NEU,egypt,9047,7919,1.006
6959,6959,قناه روسيا مهنءا العراقيين ترامب يتصل العبادي ويدعوه لزياره واشنطن اسال عبر نبض,False,NEU,msa,1028,1358,-0.839
